origin,destination
"59.25253380000017, 18.281464499999995","59.22986739999996, 18.353205699999958"
"55.364066800000224, 13.203563999999975","55.36624080000007, 13.155618600000011"
"65.69315280000055, 21.376367799999983","65.6577591999992, 21.508392900000125"
"66.29784309999997, 19.580139199999948","66.21048100000017, 19.546565400000045"
"66.39287210000009, 19.207061899999996","66.39215789999979, 19.317395599999962"
"59.53050309999999, 17.94664459999999","59.51552299999998, 17.864409700000056"
"59.37927210000004, 17.05367190000003","59.33696579999982, 17.085382699999982"
"66.18532160000024, 19.62653700000005","66.25396210000002, 19.535585899999976"
"57.223547600000316, 16.954150699999893","57.193301299999995, 16.90341739999994"
"66.4148799999998, 19.157402599999973","66.38555819999974, 19.261859999999952"
"66.36381399999995, 19.284726500000012","66.40787469999975, 19.168001599999968"
"66.15364780000013, 19.725800300000024","66.13849750000006, 19.62147910000006"
"60.61027649999998, 16.7988061","60.59086379999991, 16.711958200000016"
"66.19268920000023, 19.518142500000014","66.14539190000009, 19.543307400000007"
"55.38006890000004, 13.10133499999997","55.37819699999991, 13.170307200000027"
"66.22637460000028, 19.54148320000001","66.1528624000001, 19.569852400000002"
"61.59240780000051, 13.601952099999925","61.53303230000054, 13.672955499999917"
"55.60033129999994, 12.971551900000058","55.62053159999995, 13.00759650000005"
"55.43059180000002, 13.865631700000021","55.42634980000053, 13.800227499999979"
"61.59460269999993, 13.71591419999997","61.557977700000194, 13.834740199999985"
"66.33837349999982, 19.06419340000002","66.31316170000021, 19.22738459999997"
"57.91787799999987, 12.573136399999969","57.95041920000002, 12.500498800000031"
"59.32231499999998, 14.779359300000023","59.28268130000045, 14.737128999999989"
"56.64498989999991, 16.53366389999999","56.63163219999992, 16.46128150000007"
"66.26126329999994, 19.313840899999953","66.22916520000004, 19.452182399999977"
"61.55169200000019, 13.87601409999998","61.5786596999999, 13.961589799999972"
"57.36588840000004, 11.955792500000047","57.40747030000001, 12.030986200000001"
"66.33673250000004, 19.004889700000014","66.3210741, 19.189493199999973"
"61.533266699999906, 13.962318999999974","61.57062310000051, 13.819454299999935"
"58.63057229999986, 15.31557100000002","58.662975400000064, 15.362340000000028"
