origin,destination
"56.93537580000008, 24.170863899999922","56.72483579999982, 24.763349199999894"
"55.74240889999999, 26.482270699999994","55.97525099999998, 26.629850900000015"
"56.41657579999996, 23.408536099999875","56.641865800000005, 23.809412499999986"
"56.88843119999993, 22.428631099999972","56.73855690000025, 22.800271999999953"
"57.672063200000046, 24.368620899999897","57.85550109999987, 24.56263300000007"
"55.788979300000015, 26.51972949999986","56.06406740000013, 26.76933589999993"
"55.84144410000001, 26.452713300000017","56.06216400000014, 26.760301699999932"
"56.80005130000008, 22.363673200000036","56.79619200000003, 22.85676539999993"
"56.90938339999982, 22.401758800000046","56.738214000000056, 22.794547300000026"
"56.632851699999975, 25.0439567","56.82083060000015, 24.50227620000004"
"56.65401339999996, 22.408950899999944","56.72339149999998, 22.97873520000004"
"55.780851, 26.483316700000003","55.999951399999816, 26.68543699999992"
"57.09845179999995, 24.330207500000025","56.785093600000096, 24.19295889999996"
"56.88819290000046, 24.19069600000002","56.90599899999973, 24.031421900000023"
"56.93423280000011, 23.58608189999999","56.96570309999976, 23.72106150000002"
"55.91990410000005, 26.570649899999946","55.83952019999999, 26.50157450000006"
"56.958673000000005, 23.707681799999975","56.99414339999976, 23.910779400000017"
"55.85526470000001, 26.560837100000025","55.91812670000041, 26.581243099999888"
"56.92416190000035, 24.324703500000005","56.89757669999996, 24.161993300000013"
"56.87288809999999, 24.12159939999987","56.95915449999998, 24.244912699999986"
"56.9655645999999, 23.836133199999967","56.941759599999955, 23.648806899999993"
"56.9677148, 24.17645350000001","56.87572510000019, 24.250267499999985"
"56.88881160000011, 24.1358442","56.95204079999997, 24.023250599999777"
"56.88179689999981, 23.960934899999963","56.89861350000006, 24.147065499999933"
"56.90629590000089, 24.054302899999904","56.9975172000002, 24.029414800000048"
"56.981374000000166, 24.1193721","56.87867660000001, 24.168352999999897"
"56.96936120000011, 23.75523710000001","56.94952370000006, 23.589189599999976"
"56.97983960000001, 24.188950600000013","56.9318045999999, 24.033054899999854"
"57.09748570000001, 24.339783500000006","57.133506000000025, 24.483684499999914"
"56.896348, 24.182440599999993","56.9454894999999, 24.034357000000004"
