origin,destination
"53.490315100000025, 10.026769599999977","53.51811999999998, 9.7300974"
"53.48191380000066, 9.979016400000008","53.489887100000004, 9.680385200000025"
"51.859563399999956, 8.82924610000002","52.03546080000019, 8.789786600000028"
"52.44830769999995, 13.538550500000007","52.59464780000005, 13.455994100000025"
"52.51666770000033, 13.503922800000026","52.631464399999984, 13.337587799999985"
"52.92005950000026, 7.529118100000012","52.77909760000002, 7.326675999999967"
"51.83014480000002, 8.779730999999977","51.977204099999966, 8.713168899999998"
"52.46912980000003, 13.156421799999988","52.59395900000008, 13.330548599999961"
"52.608300800000166, 13.085871299999933","52.4849633999999, 13.405442700000028"
"51.24268860000007, 7.422942900000011","51.39997830000026, 7.35243440000005"
