origin,destination
"-25.76057579999994, 25.589008899999975","-25.921150799999943, 25.847257400000007"
"-33.46662340000007, 26.044174400000006","-33.5964044, 26.244452800000044"
"-29.49480479999992, 30.275479899999826","-29.693859299999968, 30.337748699999924"
"-34.05876160000006, 18.34508500000002","-34.09605120000007, 18.493516200000037"
"-27.59113060000003, 23.45501800000004","-27.334833100000086, 23.462081600000005"
"-24.191249500000037, 31.438993","-24.34070570000001, 31.265066799999975"
"-25.390755900000016, 31.516359599999788","-25.44101360000021, 31.44534010000003"
"-22.751043000000024, 31.1340804","-22.8337880000001, 31.236483200000023"
"-22.69367400000003, 31.163994499999994","-22.8284804000001, 31.22736360000002"
"-26.162070600000035, 20.719935899999985","-26.122318799999977, 20.662578300000025"
"-22.731174299999957, 31.08594949999998","-22.66673619999995, 30.99246789999999"
"-22.985558300000022, 31.311937599999982","-23.087795299999968, 31.427734900000008"
"-23.02588449999994, 31.336710599999975","-22.987893699999926, 31.25695509999999"
"-28.012226499999915, 23.129165099999938","-28.053519599999955, 23.237140000000064"
"-23.418352999999854, 31.381702000000182","-23.47450729999985, 31.47213720000015"
"-23.870566299999922, 31.385930399999985","-23.75294600000001, 31.373198200000033"
"-24.919592199999986, 31.91902360000004","-24.801713199999874, 31.87628719999994"
"-22.598027400000205, 31.178835799999952","-22.470925299999994, 31.22159760000004"
"-33.99228769999994, 25.462188700000006","-33.98744489999991, 25.540907099999973"
"-25.901402099999977, 25.68891049999998","-25.84304379999981, 25.586120199999854"
"-22.788353399999988, 31.20252439999985","-22.722942200000023, 31.069361400000066"
"-25.033597899999904, 31.5881127","-24.966498799999957, 31.70050129999996"
"-22.64546469999999, 31.17653849999999","-22.695571799999986, 31.072059699999993"
"-28.20994029999998, 31.948691499999967","-28.24021989999995, 32.02125999999997"
"-25.29375279999991, 31.1734283999998","-25.40350740000004, 31.162338899999927"
"-25.273418099999958, 31.535490500000023","-25.143520600000148, 31.559063000000005"
