origin,destination
"35.87765330000009, -88.71201520000051","36.06155819999982, -88.82085109999973"
"35.25401880000007, -89.3930281000001","35.14574800000003, -89.26343400000012"
"36.02419900000013, -84.32665500000031","36.0202005, -84.08746120000018"
"36.2729997000001, -82.49355110000013","36.36857550000007, -82.30802510000025"
"35.279613300000115, -90.08641710000018","35.272611300000236, -89.9394419999996"
"35.828919300000024, -83.89193400000013","35.8613888, -84.12669410000011"
"35.09866100000003, -89.03607199999995","35.045875000000194, -88.83893600000015"
"35.866482099999736, -88.6726078999999","35.95046110000023, -88.84903270000031"
"36.219184600000204, -82.04904739999988","36.19944779999999, -82.2117557999998"
"35.34748200000004, -89.54478300000012","35.40141679999986, -89.69056509999997"
"35.13469750000015, -89.72865180000043","35.09380790000013, -89.87773349999995"
"36.27858400000008, -89.09928600000015","36.13848580000005, -89.14371079999991"
"36.2938785, -83.13364580000007","36.252136999999976, -83.32683100000001"
"36.20503780000014, -83.00502889999957","36.07424099999993, -82.851906"
"35.47838380000018, -89.49489999999989","35.37744250000007, -89.6020244000002"
"35.331162999999805, -89.53917199999995","35.39259540000023, -89.3652176999996"
"35.28408200000014, -87.38254099999976","35.10860190000004, -87.40276110000002"
"35.85154520000043, -83.73734670000022","36.00685670000002, -84.0012269999999"
"35.00510060000002, -89.8056130000002","35.00331410000004, -90.01446609999988"
"36.2408563, -82.77444009999994","36.08376200000003, -82.88920150000025"
"35.914144400000026, -83.98412239999983","36.08474679999981, -83.90596030000032"
"35.9617186000002, -88.88200549999983","35.88811689999968, -88.68787529999987"
"36.343364999999906, -88.53183700000004","36.29422740000031, -88.71650390000005"
