origin,destination
"55.76695780000027, 24.34312559999994","55.69135610000017, 24.419397000000053"
"54.7195916, 25.379946000000004","54.608242700000105, 25.419732599999957"
"56.26571090000061, 24.514035900000124","56.1869260000001, 24.54268460000001"
"55.58040290000005, 21.24238550000001","55.52408120000011, 21.357378800000006"
"54.583933900000034, 23.356454900000024","54.52363529999979, 23.288090600000007"
"54.75309420000041, 25.363802600000003","54.652227100000104, 25.47630910000001"
"55.88065340000012, 23.36284140000004","55.80357090000022, 23.376448799999984"
"54.96022270000017, 23.737426800000073","54.88908780000008, 23.870096300000125"
"54.771323099999975, 25.453557600000053","54.676896299999946, 25.427416600000058"
"54.76706199999998, 25.18920090000002","54.80399039999974, 25.31778990000003"
"54.64410879999998, 25.227098500000018","54.71048249999998, 25.360633500000024"
"54.68623500000005, 25.15044760000009","54.77206910000021, 25.119820800000028"
"55.899029900000045, 23.38195849999993","55.89296400000003, 23.1433186"
"55.6862726, 23.0665988","55.61361659999996, 22.94970509999986"
"55.72981690000007, 21.088567299999937","55.75841410000001, 21.237167700000036"
"54.82419140000013, 23.97754749999982","54.90025269999993, 23.85375950000001"
"54.82531879999987, 25.28414990000004","54.74714690000006, 25.1354469"
"55.93446390000004, 23.238098299999958","55.90058869999994, 23.363327300000105"
"54.76231569999999, 25.34852419999997","54.75795060000008, 25.171179299999974"
"55.69952590000037, 24.421445999999992","55.78429140000003, 24.245369699999973"
"54.9042791, 24.03209529999995","54.78631180000016, 23.93656950000009"
"54.813087800000126, 23.957059900000022","54.95470219999995, 24.053733900000026"
"55.761733599999886, 21.25249669999997","55.72882389999997, 21.092132799999984"
"56.24161210000038, 24.52217100000002","56.164104400000085, 24.573076000000103"
"54.7081148000002, 25.413456100000037","54.59812039999993, 25.330903999999958"
"55.86876330000011, 23.397584200000036","55.933245999999755, 23.29309199999995"
"54.70349239999999, 25.55134829999996","54.755212300000274, 25.387152499999836"
"54.93290049999987, 23.74964719999999","54.86749410000003, 23.887063300000055"
"55.2817613, 22.195574699999963","55.2116135999998, 22.25332259999994"
"55.73668650000006, 24.297367","55.71157830000017, 24.477140799999994"
"54.95097609999997, 23.821775000000002","54.85454400000092, 23.940046500000005"
"54.62394690000012, 25.246900449999995","54.70418810000011, 25.25418909999995"
"55.709027899999974, 21.162238299999945","55.780211800000345, 21.198726400000016"
"54.67207070000001, 25.2856994","54.727814800000075, 25.451556000000032"
"56.054558899999826, 22.791221100000016","56.05770559999994, 22.60771880000003"
"55.68891550000001, 21.180395399999956","55.74070859999975, 21.090091600000054"
"55.870488200000025, 23.344188899999903","55.9634858, 23.275412999999997"
"54.87703099999989, 23.906168400000034","54.855169199999786, 23.70974839999993"
"54.75709790000019, 25.41716920000015","54.67814699999989, 25.374016499999936"
"54.63832770000044, 25.125622699999973","54.67571739999978, 24.985112699999988"
"54.66675149999999, 25.42673220000001","54.77135499999967, 25.38499210000007"
"55.75104594999997, 21.212757474999943","55.731050000000124, 21.086320600000032"
"54.71292139999992, 25.29018300000001","54.61062900000022, 25.261392600000047"
"55.797689000000005, 23.3033852","55.91164450000009, 23.294721699999993"
"54.95648220000031, 24.036036899999903","54.85687210000105, 23.90432889999997"
"54.68353069999994, 24.968736399999937","54.65673679999998, 25.125409200000046"
"54.71645219999977, 25.45069539999997","54.67310260000015, 25.234078000000096"
"55.96170729999983, 23.367949599999964","55.89101660000002, 23.273289100000067"
"55.85028560000019, 23.324790699999905","55.921881700000164, 23.3644789"
"55.862568199999856, 23.341551699999947","55.95342499999991, 23.294607600000102"
"54.74155599999995, 25.09899180000003","54.824385299999655, 25.2337368"
"54.75052160000036, 25.38270430000003","54.70170249999995, 25.56998670000003"
"54.78323120000007, 25.068423000000035","54.77568779999997, 25.24372549999994"
"55.949655900000096, 23.403908800000043","55.92245270000009, 23.275268999999895"
"54.86505700000002, 23.90394819999998","54.73185410000018, 23.964912000000005"
"54.92370750000002, 24.069630799999967","54.84332200000004, 23.973766199999968"
"55.84178880000002, 25.943731100000036","55.73403589999999, 25.82142489999999"
"54.67059559999995, 25.321168900000018","54.72855169999993, 25.464272299999987"
"54.963300500000045, 23.696393699999824","54.90865860000032, 23.87247010000005"
"54.72797129999977, 25.432351399999988","54.63048359999992, 25.315850700000055"
"54.812272699999845, 25.351884199999887","54.72674460000006, 25.167611099999995"
"54.82547080000024, 23.86624830000005","54.76996069999999, 23.685592099999916"
"54.626667000000026, 25.214033099999966","54.71407220000006, 25.254774800000003"
"55.706200700000025, 24.279630700000045","55.75298150000009, 24.424021900000056"
"55.78731980000001, 24.24608319999998","55.72363500000068, 24.367638299999946"
"54.906825900000335, 23.943303699999962","54.77338830000016, 23.784619300000077"
"54.68008039999996, 25.339510800000024","54.75693190000003, 25.22430369999995"
"54.76878269999996, 25.41997750000005","54.672648499999994, 25.445895900000092"
"54.719139900000236, 25.11314069999996","54.69179779999996, 25.305301500000024"
"54.73555519999999, 25.239184400000013","54.632218199999336, 25.263571900000162"
"54.72717460000001, 25.15010469999996","54.782464700000084, 25.298103899999962"
"55.81314530000008, 25.922498700000027","55.73660410000003, 25.837236199999904"
"54.6508142999999, 25.300966400000004","54.73548960000002, 25.41853309999999"
"55.215763299999914, 22.32427640000007","55.28173709999963, 22.235513599999987"
"55.803044800000045, 23.594258099999994","55.8466580000002, 23.453883099999963"
"55.932289200000106, 23.27402399999995","55.83949770000027, 23.324025699999755"
"54.88648360000004, 23.92462030000001","54.725768799999955, 23.966729800000017"
"55.78049069999985, 21.215534500000032","55.73659310000001, 21.10441129999996"
"55.98466040000021, 23.370314799999964","55.88789899999983, 23.283618200000145"
"55.69048960000025, 24.454936799999956","55.76541720000008, 24.372954299999954"
"55.733476900000056, 24.42154340000004","55.73877330000004, 24.2589265"
"54.888894799999996, 23.853243499999905","54.84351740000007, 24.00960210000003"
"54.64808009999994, 25.373077900000048","54.715264400000166, 25.52030140000007"
"55.18651649999998, 23.880264200000077","55.32410529999992, 24.011113100000006"
"55.80242669999983, 21.23565230000003","55.73008409999998, 21.126336599999934"
"54.52989149999997, 23.26432199999998","54.54129100000005, 23.388890100000005"
"54.718095099999864, 25.414546700000155","54.68281460000018, 25.269357999999862"
"54.68644999999993, 25.42879430000001","54.724674599999894, 25.237953099999963"
"55.882729099999985, 21.343529400000023","55.87520410000003, 21.201979999999985"
"55.90432139999997, 23.23811470000001","55.95156329999982, 23.348706599999964"
"54.07440650000054, 24.04140250000002","54.01378810000002, 24.015231999999983"
"54.66954890000006, 25.35595449999999","54.705913699999854, 25.53581009999981"
"55.5454323000002, 25.180310900000062","55.5100755000002, 25.049038099999986"
"56.313288300000046, 22.360563499999998","56.33041780000014, 22.251148300000036"
"54.750338600000006, 25.401292700000006","54.6670119, 25.39044010000008"
"55.297348299999896, 22.33728319999994","55.227459700000026, 22.3200671"
"55.827113400000236, 23.308704199999884","55.97268659999985, 23.332366299999936"
"55.81217319999999, 23.368429499999987","55.90253880000006, 23.273662100000067"
"55.789073899999806, 21.216800600000024","55.749949099999895, 21.126402500000104"
"54.679062749999964, 25.355025500000067","54.7445135000001, 25.25811070000002"
"54.79729869999998, 25.228922199999992","54.84272299999991, 25.35894910000005"
"54.597155600000036, 25.366543599999876","54.71928069999998, 25.395326100000148"
"55.94241829999995, 23.31195569999998","55.87992730000031, 23.380985000000067"
"54.731724600000526, 23.949759400000087","54.86553870000019, 23.95811019999996"
"54.698846799999934, 25.394842700000023","54.69412310000001, 25.23556340000006"
"54.64530730000013, 25.19471140000006","54.69796089999998, 25.37720970000005"
"54.84181600000022, 25.37214090000011","54.70250800000057, 25.289075899999883"
"55.73778420000058, 21.08846400000008","55.677470300000195, 21.180871399999983"
"56.19398320000008, 24.738846600000002","56.296820200000056, 24.782339899999982"
"56.199473800000185, 24.508765300000043","56.18452410000021, 24.66420520000011"
"55.89093210000001, 23.36336730000009","55.94821320000013, 23.219598199999897"
"55.94569239999999, 21.223349799999998","55.92124979999997, 21.50929370000002"
"55.869423100000034, 22.61674430000001","55.69981410000007, 22.657211099999948"
"54.549676600000225, 23.40627710000016","54.60384980000002, 23.127228999999993"
"56.12302730000017, 24.017563299999946","56.297726300000015, 23.982129700000108"
"55.93900319999992, 23.551851100000114","55.768910400000216, 23.645850400000093"
"55.930395600000026, 21.85908960000003","55.78474229999995, 21.670207300000033"
"54.71457140000027, 25.237182199999957","54.48727820000016, 25.317890799999933"
"54.642742600000844, 22.760942200000084","54.58389840000009, 23.078310999999932"
"55.77269099999985, 23.628222300000015","55.911086999999924, 23.365200299999934"
"54.65087689999998, 25.58002080000002","54.57754819999988, 25.363655099999857"
"55.692361300000755, 24.36472470000004","55.883933099999865, 24.290707500000092"
"54.55306400000002, 23.301149699999996","54.531778200000154, 23.621455700000077"
"54.59427259999999, 23.114795800000017","54.56382130000004, 23.54736729999998"
"55.148717600000175, 25.98801680000009","55.27586970000037, 26.108866000000013"
"55.166676199999934, 22.052240599999994","55.28362200000005, 22.360077500000006"
"55.163697000000134, 22.037655400000055","55.305047499999986, 22.377863300000005"
"55.12035910000015, 24.315938700000057","54.93541439999993, 23.98143590000019"
"54.39194829999996, 23.401034499999994","54.57127979999994, 23.391081199999977"
"55.91524090000011, 21.37033110000003","55.809681400000045, 21.16268480000001"
"54.2994655000005, 23.22940170000004","54.29230159999975, 23.493727599999787"
"54.66117940000063, 25.302784800000037","54.572836999999936, 25.08519799999996"
"55.825772700000016, 21.627011200000013","55.92078230000027, 21.85454390000017"
"55.161545150000094, 22.018218200000007","55.27477630000021, 22.324487799999996"
"56.035456699999976, 21.07340249999995","56.05712830000031, 21.290796500000035"
"54.691932399999864, 25.37310490000002","54.70985279999969, 25.660389899999966"
"53.939511700000004, 24.077455000000015","54.07899770000016, 23.988855900000054"
"55.8429353999998, 21.199194600000034","55.922838200000356, 21.45603240000002"
"54.60529299999999, 23.407436500000014","54.79528370000048, 23.862310299999933"
"55.67248829999995, 24.452848499999934","55.84681730000013, 24.343068500000037"
"54.71195569999998, 25.307686800000038","54.87670140000002, 25.0983777000001"
"55.967140500000035, 21.234161200000045","55.81821479999988, 21.20391720000005"
"55.0497755000003, 23.828202399999864","54.856110600000555, 23.922354999999882"
"55.35206570000002, 21.466782700000067","55.376009200000034, 21.750901899999903"
"55.97558250000084, 21.091639599999926","56.03954570000035, 21.297010499999875"
"55.307564800000044, 21.662177999999933","55.353644300000084, 21.414861399999978"
"55.61895009999999, 24.412809300000024","55.802263200000176, 24.485874599999967"
"55.88389309999998, 21.286718199999815","55.89662380000027, 21.054012199999992"
"55.63817920000001, 25.98964759999996","55.79554940000015, 25.89718409999999"
"55.88188269999994, 21.21731949999981","56.04549860000002, 21.22018139999998"
"56.06164439999992, 21.510436699999953","56.08863059999998, 21.748407300000007"
"54.675209800000125, 25.46401560000003","54.713652200000084, 25.696173799999915"
"54.96894009999999, 24.585269400000012","54.77922620000015, 24.622084399999903"
"54.59541230000005, 25.383400200000068","54.627442300000205, 25.087266200000002"
"55.52758749999999, 25.72105090000009","55.48346329999991, 25.48225420000002"
"55.91858580000042, 25.515437700000025","56.02992780000004, 25.63837120000001"
"54.59195830000018, 23.512888500000155","54.483567699999895, 23.27797400000006"
"55.825495000000195, 21.291617100000032","55.73659310000001, 21.10441129999996"
"55.57800150000046, 24.40656619999996","55.78856609999987, 24.407274400000055"
"55.70806090000016, 22.754355199999953","55.8675882000002, 22.629000800000018"
"54.744635199999934, 25.24279860000007","54.56776000000009, 25.346507900000084"
"56.24332619999987, 23.60586489999996","56.1336698, 23.855163899999987"
"54.759486299999836, 23.64802540000001","54.84526100000051, 23.958418900000115"
"54.62107360000053, 25.051635299999845","54.6690022, 25.373643099999992"
"54.70176100000023, 23.01444400000004","54.58208689999989, 23.265884399999987"
"55.807707400000155, 25.908423000000003","55.70007050000001, 25.688516199999917"
"55.76403740000033, 25.86138299999997","55.88265789999958, 26.07731839999998"
"55.478304200000075, 25.37480169999999","55.52915159999993, 25.64725340000005"
"56.19193639999983, 24.775073799999937","56.31001830000025, 24.622220300000137"
"56.157681300000014, 25.524305999999978","56.04779710000123, 25.657687699999993"
"55.475652499999946, 21.400384500000055","55.594947299999816, 21.53785039999993"
"54.665400000000794, 23.697505199999977","54.85687210000105, 23.90432889999997"
"56.16808089999981, 21.327514499999932","56.280952499999884, 21.494970899999988"
"54.68395160000044, 25.515984999999898","54.59021040000006, 25.328261600000026"
"54.58924285000009, 23.44229435000001","54.75825810000056, 23.70326039999994"
"55.84954750000004, 21.367328599999926","55.91415049999997, 21.144832700000016"
"54.738287800000016, 25.150711799999947","54.580134699999945, 25.328415400000036"
"54.69170210000002, 25.037487499999976","54.73061019999982, 25.345530199999878"
"56.19019990000006, 24.794326700000013","56.15862920000013, 24.551299799999907"
"54.589476000000026, 23.252264000000057","54.7195199999999, 23.025146100000004"
"55.571925000000206, 21.72262670000019","55.461747499999966, 21.48420200000015"
"54.64738130000071, 25.406603600000015","54.48613750000013, 25.354540200000027"
"55.83253370000012, 22.872228799999966","55.999230100000744, 22.969580799999907"
"55.76361349999991, 23.540214499999916","55.94191530000005, 23.330338299999948"
"55.90398129999998, 21.457171599999985","55.87520410000003, 21.201979999999985"
"54.97483289999999, 24.107748900000004","54.881371700000216, 23.763167800000133"
"54.754835200000095, 23.611925999999976","54.83593650000007, 23.95547319999999"
"54.5158796999998, 23.351218699999986","54.586654800000105, 23.639328299999985"
"55.91367650000001, 21.053674300000033","55.85587830000003, 21.267053400000016"
"54.5781561000001, 25.381886100000084","54.67942590000009, 25.074274399999986"
"55.55519590000001, 25.635989899999977","55.47662090000023, 25.373321600000015"
"55.90285079999966, 21.272865200000016","55.77068630000015, 21.377929999999925"
"54.611408799999985, 25.175218900000026","54.68837150000022, 25.41132500000015"
"55.89645280000158, 21.054353000000017","55.8476355, 21.30567840000007"
"55.545785300000105, 25.758387499999927","55.47171990000004, 25.38842840000003"
"56.183253699999824, 24.755273599999935","56.321298100000085, 24.694199899999894"
"55.27473450000004, 22.269784400000077","55.16783199999996, 21.99627080000009"
"55.54325560000001, 25.72205589999994","55.47560960000005, 25.410790799999965"
"55.03309599999993, 25.252979199999952","55.19144150000003, 25.186307399999972"
"54.685515399999744, 24.897465999999977","54.51344119999983, 24.829933899999887"
"55.77944290000007, 21.178957400000044","55.65094489999987, 21.30463239999995"
"54.826926300000146, 23.923323199999984","54.70914850000001, 23.592303100000002"
"54.58616980000015, 23.250908999999904","54.687390500000134, 22.993874299999995"
"55.99248749999986, 21.269634399999987","55.851669200000046, 21.234761800000094"
"55.49073909999992, 21.359339400000007","55.616093900000216, 21.25370759999996"
"55.9151219, 21.1639623","55.82099339999993, 21.379426500000097"
"54.37332460000003, 24.08001960000001","54.508815800000065, 23.895351800000057"
"55.278950199999954, 22.287990800000028","55.14554149999977, 22.070459300000056"
"54.764163100000005, 23.75548150000001","54.601428100000504, 23.39233810000002"
"55.23256939999997, 25.669892300000015","55.23625600000116, 25.3505918000001"
